normalized_artists,normalized_title,source_position,video_id,video_url,reason,best_match_score,best_match_title,best_match_artist,best_match_id
Wounded Masquerade,Forlorn (Closure),400,_Flb0fJTx6U,https://music.youtube.com/watch?v=_Flb0fJTx6U,not_found,0.0000,,,
Wounded Masquerade,I want to disappear,403,n10IVykcoS4,https://music.youtube.com/watch?v=n10IVykcoS4,not_found,0.0000,,,
Blade and Bath; Блукання Самотньої Особистості,You Are Gone,404,W8LjCZoaFC0,https://music.youtube.com/watch?v=W8LjCZoaFC0,not_found,0.0000,,,
Wounded Masquerade,Everything you love will fade away,405,X8BVfcIkgV8,https://music.youtube.com/watch?v=X8BVfcIkgV8,not_found,0.0000,,,
Nergot Traurig,Sacrimoon - A Moment of My Depression,406,aZweCOPNn48,https://music.youtube.com/watch?v=aZweCOPNn48,not_found,0.0000,,,
Wounded Masquerade,It hurt most when it came from you,407,A-pFep2MB9U,https://music.youtube.com/watch?v=A-pFep2MB9U,not_found,0.0000,,,
Wounded Masquerade,I ruin everything,409,lJiQuVHtsGc,https://music.youtube.com/watch?v=lJiQuVHtsGc,not_found,0.0000,,,
Blade and Bath,Eternal Nothingness,410,5VxS4SESIYk,https://music.youtube.com/watch?v=5VxS4SESIYk,not_found,0.0000,,,
Decalius,Hated By Life Itself,411,5J-2DhvuClQ,https://music.youtube.com/watch?v=5J-2DhvuClQ,not_found,0.0000,,,
Decalius,Excluded From Humanity,412,HDD3m9RPAZY,https://music.youtube.com/watch?v=HDD3m9RPAZY,not_found,0.0000,,,
Wounded Masquerade,X,413,FmZ6GAAccgk,https://music.youtube.com/watch?v=FmZ6GAAccgk,not_found,0.0000,,,
Decalius,Loneliness,415,jbNZym6bEt8,https://music.youtube.com/watch?v=jbNZym6bEt8,not_found,0.0000,,,
Blade and Bath,Useless,416,oZiUxAri5RE,https://music.youtube.com/watch?v=oZiUxAri5RE,not_found,0.0000,,,
Blade and Bath,In the Flame of My Memories,419,KkrPUIiX1AM,https://music.youtube.com/watch?v=KkrPUIiX1AM,not_found,0.0000,,,
Blade and Bath,Shot,420,2X-K28nCEo8,https://music.youtube.com/watch?v=2X-K28nCEo8,not_found,0.0000,,,
cloudyfield,crawl,421,e097hGFSGnc,https://music.youtube.com/watch?v=e097hGFSGnc,not_found,0.0000,,,
Enrico Macias,Zingarella,423,vxNFXkXj8Z4,https://music.youtube.com/watch?v=vxNFXkXj8Z4,not_found,0.0000,,,
Dopelord,Ghost Cargo from the Bong,424,P5bPuzrMQGc,https://music.youtube.com/watch?v=P5bPuzrMQGc,not_found,0.0000,,,
